"longitude","latitude","n_obs","historico_inicio","historico_fim","n_historico","r2_historico","sigma_historico","data_quebra","desvio_quebra","magnitude","aviso"
-44.7816008182928,-20.9690592668525,583,2019-01-02,2021-05-31,177,0.2137,0.2926,NA,NA,0.055873,NA
-44.7816008182928,-20.969149098381,583,2019-01-02,2021-05-31,177,0.1973,0.2931,NA,NA,0.066036,NA
-44.7816008182928,-20.9692389299094,583,2019-01-02,2021-05-31,177,0.1943,0.2931,NA,NA,0.049528,NA
-44.7816008182928,-20.9693287614378,583,2019-01-02,2021-05-31,177,0.1975,0.295,NA,NA,0.043898,NA
-44.7816008182928,-20.9694185929662,583,2019-01-02,2021-05-31,177,0.203,0.2938,NA,NA,0.059293,NA
-44.7816008182928,-20.9695084244946,583,2019-01-02,2021-05-31,177,0.1983,0.2914,2025-12-28,0.24501,0.052751,NA
-44.7816008182928,-20.969598256023,583,2019-01-02,2021-05-31,177,0.1905,0.2875,2025-12-26,0.243416,0.063925,NA
-44.7816008182928,-20.9696880875514,583,2019-01-02,2021-05-31,177,0.1825,0.2875,NA,NA,0.07767,NA
-44.7816008182928,-20.9697779190798,583,2019-01-02,2021-05-31,177,0.1818,0.291,NA,NA,0.076012,NA
-44.7816008182928,-20.9698677506083,583,2019-01-02,2021-05-31,177,0.1843,0.2932,NA,NA,0.07408,NA
-44.7816008182928,-20.9699575821367,583,2019-01-02,2021-05-31,177,0.1751,0.2913,NA,NA,0.067291,NA
-44.7816008182928,-20.9700474136651,583,2019-01-02,2021-05-31,177,0.176,0.2915,NA,NA,0.075941,NA
-44.7816008182928,-20.9701372451935,583,2019-01-02,2021-05-31,177,0.162,0.2606,2025-12-26,0.197533,0.073227,NA
-44.7816008182928,-20.9702270767219,583,2019-01-02,2021-05-31,177,0.1605,0.2333,2024-03-16,0.113547,0.071082,NA
-44.7816008182928,-20.9703169082503,583,2019-01-02,2021-05-31,177,0.1735,0.2899,2024-03-16,0.171749,0.090044,NA
-44.7816008182928,-20.9704067397787,583,2019-01-02,2021-05-31,177,0.1667,0.3109,NA,NA,0.095901,NA
-44.7816008182928,-20.9704965713071,583,2019-01-02,2021-05-31,177,0.1602,0.3142,2021-10-13,0.25466,0.12766,NA
-44.7816008182928,-20.9705864028356,583,2019-01-02,2021-05-31,177,0.1537,0.2999,NA,NA,0.113654,NA
-44.7816906498212,-20.9683406146253,583,2019-01-02,2021-05-31,177,0.2242,0.279,2024-04-05,0.191323,0.030807,NA
-44.7816906498212,-20.9684304461537,583,2019-01-02,2021-05-31,177,0.2267,0.29,2025-12-26,0.220893,0.031669,NA
-44.7816906498212,-20.9685202776821,583,2019-01-02,2021-05-31,177,0.2325,0.2918,2024-04-10,0.237049,0.041315,NA
-44.7816906498212,-20.9686101092105,583,2019-01-02,2021-05-31,177,0.237,0.2911,2024-04-10,0.235352,0.043565,NA
-44.7816906498212,-20.9686999407389,583,2019-01-02,2021-05-31,177,0.228,0.2964,2025-12-26,0.232652,0.038851,NA
-44.7816906498212,-20.9687897722673,583,2019-01-02,2021-05-31,177,0.2179,0.2975,2025-12-26,0.250477,0.040122,NA
-44.7816906498212,-20.9688796037957,583,2019-01-02,2021-05-31,177,0.2182,0.2952,2025-12-11,0.246222,0.048609,NA
-44.7816906498212,-20.9689694353241,583,2019-01-02,2021-05-31,177,0.2268,0.2918,2025-12-26,0.25033,0.058891,NA
-44.7816906498212,-20.9690592668525,583,2019-01-02,2021-05-31,177,0.221,0.2905,2025-12-26,0.2448,0.046472,NA
-44.7816906498212,-20.969149098381,583,2019-01-02,2021-05-31,177,0.2026,0.2933,NA,NA,0.055027,NA
-44.7816906498212,-20.9692389299094,583,2019-01-02,2021-05-31,177,0.193,0.2944,NA,NA,0.05958,NA
-44.7816906498212,-20.9693287614378,583,2019-01-02,2021-05-31,177,0.1931,0.2951,NA,NA,0.045174,NA
-44.7816906498212,-20.9694185929662,583,2019-01-02,2021-05-31,177,0.1949,0.2936,NA,NA,0.045258,NA
-44.7816906498212,-20.9695084244946,583,2019-01-02,2021-05-31,177,0.1883,0.2911,NA,NA,0.052054,NA
-44.7816906498212,-20.969598256023,583,2019-01-02,2021-05-31,177,0.1835,0.2881,2025-12-26,0.251602,0.07199,NA
-44.7816906498212,-20.9696880875514,583,2019-01-02,2021-05-31,177,0.1829,0.2886,NA,NA,0.067788,NA
-44.7816906498212,-20.9697779190798,583,2019-01-02,2021-05-31,177,0.1859,0.2929,NA,NA,0.071216,NA
-44.7816906498212,-20.9698677506083,583,2019-01-02,2021-05-31,177,0.1872,0.2937,NA,NA,0.065194,NA
-44.7816906498212,-20.9699575821367,583,2019-01-02,2021-05-31,177,0.182,0.2908,2026-01-15,0.218195,0.07358,NA
-44.7816906498212,-20.9700474136651,583,2019-01-02,2021-05-31,177,0.1766,0.29,2025-12-28,0.210126,0.081124,NA
-44.7816906498212,-20.9701372451935,583,2019-01-02,2021-05-31,177,0.1624,0.2627,NA,NA,0.067727,NA
-44.7816906498212,-20.9702270767219,583,2019-01-02,2021-05-31,177,0.1604,0.2586,NA,NA,0.071759,NA
-44.7816906498212,-20.9703169082503,583,2019-01-02,2021-05-31,177,0.1758,0.3026,NA,NA,0.080063,NA
-44.7816906498212,-20.9704067397787,583,2019-01-02,2021-05-31,177,0.1676,0.3118,NA,NA,0.106477,NA
-44.7816906498212,-20.9704965713071,583,2019-01-02,2021-05-31,177,0.1527,0.2954,NA,NA,0.128028,NA
-44.7817804813496,-20.9684304461537,583,2019-01-02,2021-05-31,177,0.219,0.2879,2025-12-26,0.212353,0.026004,NA
-44.7817804813496,-20.9685202776821,583,2019-01-02,2021-05-31,177,0.2275,0.2924,2025-12-26,0.215267,0.029398,NA
-44.7817804813496,-20.9686101092105,583,2019-01-02,2021-05-31,177,0.2345,0.2922,2025-12-26,0.222838,0.036923,NA
-44.7817804813496,-20.9686999407389,583,2019-01-02,2021-05-31,177,0.229,0.2955,2025-12-26,0.221119,0.033759,NA
-44.7817804813496,-20.9687897722673,583,2019-01-02,2021-05-31,177,0.2178,0.2975,2025-12-26,0.246084,0.048574,NA
-44.7817804813496,-20.9688796037957,583,2019-01-02,2021-05-31,177,0.2148,0.2965,2025-12-26,0.256677,0.043526,NA
-44.7817804813496,-20.9689694353241,583,2019-01-02,2021-05-31,177,0.2202,0.2963,2025-12-26,0.257367,0.0574,NA
-44.7817804813496,-20.9690592668525,583,2019-01-02,2021-05-31,177,0.2203,0.2942,2025-12-26,0.250767,0.053092,NA
-44.7817804813496,-20.969149098381,583,2019-01-02,2021-05-31,177,0.2031,0.2956,NA,NA,0.046046,NA
-44.7817804813496,-20.9692389299094,583,2019-01-02,2021-05-31,177,0.1883,0.2981,NA,NA,0.064944,NA
-44.7817804813496,-20.9693287614378,583,2019-01-02,2021-05-31,177,0.1816,0.297,NA,NA,0.056443,NA
-44.7817804813496,-20.9694185929662,583,2019-01-02,2021-05-31,177,0.1813,0.2951,NA,NA,0.053091,NA
-44.7817804813496,-20.9695084244946,583,2019-01-02,2021-05-31,177,0.1762,0.2902,NA,NA,0.058264,NA
-44.7817804813496,-20.969598256023,583,2019-01-02,2021-05-31,177,0.1807,0.2885,2025-12-26,0.246152,0.056855,NA
-44.7817804813496,-20.9696880875514,583,2019-01-02,2021-05-31,177,0.1819,0.2898,2025-12-26,0.240892,0.066192,NA
-44.7817804813496,-20.9697779190798,583,2019-01-02,2021-05-31,177,0.1847,0.2937,NA,NA,0.062627,NA
-44.7817804813496,-20.9698677506083,583,2019-01-02,2021-05-31,177,0.1855,0.2935,NA,NA,0.077119,NA
-44.7817804813496,-20.9699575821367,583,2019-01-02,2021-05-31,177,0.1859,0.2904,NA,NA,0.085069,NA
-44.7817804813496,-20.9700474136651,583,2019-01-02,2021-05-31,177,0.1808,0.2874,2025-12-26,0.221157,0.08822,NA
-44.7817804813496,-20.9701372451935,583,2019-01-02,2021-05-31,177,0.163,0.2569,NA,NA,0.065266,NA
-44.7817804813496,-20.9702270767219,583,2019-01-02,2021-05-31,177,0.1619,0.272,2024-04-10,0.210368,0.067204,NA
-44.7817804813496,-20.9703169082503,583,2019-01-02,2021-05-31,177,0.1708,0.3069,NA,NA,0.098886,NA
-44.7818703128781,-20.9685202776821,583,2019-01-02,2021-05-31,177,0.2143,0.29,2025-12-28,0.193267,0.030014,NA
-44.7818703128781,-20.9686101092105,583,2019-01-02,2021-05-31,177,0.2212,0.2938,2025-12-28,0.206549,0.035802,NA
-44.7818703128781,-20.9686999407389,583,2019-01-02,2021-05-31,177,0.2222,0.2969,2025-12-26,0.221422,0.041119,NA
-44.7818703128781,-20.9687897722673,583,2019-01-02,2021-05-31,177,0.2172,0.2978,2025-12-26,0.229304,0.047319,NA
-44.7818703128781,-20.9688796037957,583,2019-01-02,2021-05-31,177,0.2104,0.2982,2025-12-26,0.248434,0.037214,NA
-44.7818703128781,-20.9689694353241,583,2019-01-02,2021-05-31,177,0.2123,0.2995,2025-12-26,0.258442,0.048709,NA
-44.7818703128781,-20.9690592668525,583,2019-01-02,2021-05-31,177,0.2092,0.2987,2025-12-26,0.26277,0.057766,NA
-44.7818703128781,-20.969149098381,583,2019-01-02,2021-05-31,177,0.1985,0.2971,2025-12-26,0.254799,0.051475,NA
-44.7818703128781,-20.9692389299094,583,2019-01-02,2021-05-31,177,0.1858,0.2997,NA,NA,0.060175,NA
-44.7818703128781,-20.9693287614378,583,2019-01-02,2021-05-31,177,0.1749,0.2995,NA,NA,0.083125,NA
-44.7818703128781,-20.9694185929662,583,2019-01-02,2021-05-31,177,0.1774,0.2975,NA,NA,0.059358,NA
-44.7818703128781,-20.9695084244946,583,2019-01-02,2021-05-31,177,0.179,0.2953,NA,NA,0.060091,NA
-44.7818703128781,-20.969598256023,583,2019-01-02,2021-05-31,177,0.1817,0.2921,NA,NA,0.061237,NA
-44.7818703128781,-20.9696880875514,583,2019-01-02,2021-05-31,177,0.1796,0.2913,2025-12-26,0.233147,0.064715,NA
-44.7818703128781,-20.9697779190798,583,2019-01-02,2021-05-31,177,0.1788,0.2927,NA,NA,0.061263,NA
-44.7818703128781,-20.9698677506083,583,2019-01-02,2021-05-31,177,0.1791,0.2918,NA,NA,0.06813,NA
-44.7818703128781,-20.9699575821367,583,2019-01-02,2021-05-31,177,0.1842,0.2886,NA,NA,0.090774,NA
-44.7818703128781,-20.9700474136651,583,2019-01-02,2021-05-31,177,0.1787,0.2814,2025-12-26,0.227843,0.080255,NA
-44.7818703128781,-20.9701372451935,583,2019-01-02,2021-05-31,177,0.1613,0.2508,NA,NA,0.057128,NA
-44.7818703128781,-20.9702270767219,583,2019-01-02,2021-05-31,177,0.1648,0.2815,NA,NA,0.085117,NA
-44.7818703128781,-20.9703169082503,583,2019-01-02,2021-05-31,177,0.1625,0.3055,NA,NA,0.113953,NA
-44.7819601444065,-20.9685202776821,583,2019-01-02,2021-05-31,177,0.2026,0.2756,2026-01-15,0.155598,0.043446,NA
-44.7819601444065,-20.9686101092105,583,2019-01-02,2021-05-31,177,0.2138,0.2901,NA,NA,0.035636,NA
-44.7819601444065,-20.9686999407389,583,2019-01-02,2021-05-31,177,0.2182,0.2955,2025-12-26,0.215607,0.044591,NA
-44.7819601444065,-20.9687897722673,583,2019-01-02,2021-05-31,177,0.2161,0.2976,2025-12-26,0.234548,0.041131,NA
-44.7819601444065,-20.9688796037957,583,2019-01-02,2021-05-31,177,0.2089,0.2981,2025-12-26,0.249659,0.042461,NA
-44.7819601444065,-20.9689694353241,583,2019-01-02,2021-05-31,177,0.2067,0.2986,2025-12-26,0.25757,0.033927,NA
-44.7819601444065,-20.9690592668525,583,2019-01-02,2021-05-31,177,0.2014,0.3007,2025-12-26,0.259712,0.050264,NA
-44.7819601444065,-20.969149098381,583,2019-01-02,2021-05-31,177,0.1953,0.3012,2025-12-26,0.268344,0.06107,NA
-44.7819601444065,-20.9692389299094,583,2019-01-02,2021-05-31,177,0.185,0.3017,NA,NA,0.065864,NA
-44.7819601444065,-20.9693287614378,583,2019-01-02,2021-05-31,177,0.1732,0.3015,NA,NA,0.088508,NA
-44.7819601444065,-20.9694185929662,583,2019-01-02,2021-05-31,177,0.173,0.2981,NA,NA,0.069738,NA
-44.7819601444065,-20.9695084244946,583,2019-01-02,2021-05-31,177,0.1804,0.2975,NA,NA,0.05328,NA
-44.7819601444065,-20.969598256023,583,2019-01-02,2021-05-31,177,0.1857,0.2955,NA,NA,0.056628,NA
-44.7819601444065,-20.9696880875514,583,2019-01-02,2021-05-31,177,0.184,0.2908,NA,NA,0.057527,NA
-44.7819601444065,-20.9697779190798,583,2019-01-02,2021-05-31,177,0.1784,0.2903,2025-12-28,0.235507,0.059135,NA
-44.7819601444065,-20.9698677506083,583,2019-01-02,2021-05-31,177,0.1754,0.2898,NA,NA,0.065421,NA
-44.7819601444065,-20.9699575821367,583,2019-01-02,2021-05-31,177,0.1786,0.2888,NA,NA,0.080987,NA
-44.7819601444065,-20.9700474136651,583,2019-01-02,2021-05-31,177,0.1701,0.2729,2025-12-28,0.225068,0.070789,NA
-44.7819601444065,-20.9701372451935,583,2019-01-02,2021-05-31,177,0.1556,0.2472,NA,NA,0.059283,NA
-44.7819601444065,-20.9702270767219,583,2019-01-02,2021-05-31,177,0.1651,0.2891,NA,NA,0.101081,NA
-44.7819601444065,-20.9703169082503,583,2019-01-02,2021-05-31,177,0.1577,0.3002,NA,NA,0.132553,NA
-44.7820499759349,-20.9686101092105,583,2019-01-02,2021-05-31,177,0.2007,0.2823,NA,NA,0.029874,NA
-44.7820499759349,-20.9686999407389,583,2019-01-02,2021-05-31,177,0.214,0.2878,NA,NA,0.034406,NA
-44.7820499759349,-20.9687897722673,583,2019-01-02,2021-05-31,177,0.2186,0.2934,2025-12-26,0.2178,0.044698,NA
-44.7820499759349,-20.9688796037957,583,2019-01-02,2021-05-31,177,0.2148,0.2959,2025-12-26,0.236757,0.044102,NA
-44.7820499759349,-20.9689694353241,583,2019-01-02,2021-05-31,177,0.2026,0.2994,2025-12-26,0.239662,0.029326,NA
-44.7820499759349,-20.9690592668525,583,2019-01-02,2021-05-31,177,0.1952,0.3028,2025-12-26,0.251307,0.037551,NA
-44.7820499759349,-20.969149098381,583,2019-01-02,2021-05-31,177,0.1962,0.3038,2025-12-26,0.258284,0.050244,NA
-44.7820499759349,-20.9692389299094,583,2019-01-02,2021-05-31,177,0.1895,0.303,2025-12-26,0.260657,0.063284,NA
-44.7820499759349,-20.9693287614378,583,2019-01-02,2021-05-31,177,0.1779,0.3005,NA,NA,0.07738,NA
-44.7820499759349,-20.9694185929662,583,2019-01-02,2021-05-31,177,0.174,0.2961,NA,NA,0.090539,NA
-44.7820499759349,-20.9695084244946,583,2019-01-02,2021-05-31,177,0.1781,0.2944,NA,NA,0.067079,NA
-44.7820499759349,-20.969598256023,583,2019-01-02,2021-05-31,177,0.1877,0.2946,NA,NA,0.051613,NA
-44.7820499759349,-20.9696880875514,583,2019-01-02,2021-05-31,177,0.1919,0.2904,NA,NA,0.043687,NA
-44.7820499759349,-20.9697779190798,583,2019-01-02,2021-05-31,177,0.1875,0.2887,2025-12-26,0.247715,0.03929,NA
-44.7820499759349,-20.9698677506083,583,2019-01-02,2021-05-31,177,0.1811,0.2887,2025-12-28,0.237431,0.056877,NA
-44.7820499759349,-20.9699575821367,583,2019-01-02,2021-05-31,177,0.1774,0.2896,NA,NA,0.079114,NA
-44.7820499759349,-20.9700474136651,583,2019-01-02,2021-05-31,177,0.1623,0.2653,NA,NA,0.073112,NA
-44.7820499759349,-20.9701372451935,583,2019-01-02,2021-05-31,177,0.1508,0.2504,NA,NA,0.079473,NA
-44.7820499759349,-20.9702270767219,583,2019-01-02,2021-05-31,177,0.1622,0.2981,NA,NA,0.123989,NA
-44.7821398074633,-20.9686999407389,583,2019-01-02,2021-05-31,177,0.2036,0.2811,2025-12-28,0.208318,0.052171,NA
-44.7821398074633,-20.9687897722673,583,2019-01-02,2021-05-31,177,0.2128,0.2901,2025-12-26,0.221959,0.046658,NA
-44.7821398074633,-20.9688796037957,583,2019-01-02,2021-05-31,177,0.2114,0.2965,2025-12-26,0.224845,0.044837,NA
-44.7821398074633,-20.9689694353241,583,2019-01-02,2021-05-31,177,0.202,0.301,2026-01-15,0.220678,0.036061,NA
-44.7821398074633,-20.9690592668525,583,2019-01-02,2021-05-31,177,0.1987,0.3021,2025-12-28,0.233124,0.031176,NA
-44.7821398074633,-20.969149098381,583,2019-01-02,2021-05-31,177,0.1999,0.3032,2025-12-26,0.248171,0.043089,NA
-44.7821398074633,-20.9692389299094,583,2019-01-02,2021-05-31,177,0.1937,0.3028,2025-12-26,0.262398,0.058106,NA
-44.7821398074633,-20.9693287614378,583,2019-01-02,2021-05-31,177,0.1859,0.2997,2025-12-28,0.254522,0.06112,NA
-44.7821398074633,-20.9694185929662,583,2019-01-02,2021-05-31,177,0.1776,0.2972,NA,NA,0.08423,NA
-44.7821398074633,-20.9695084244946,583,2019-01-02,2021-05-31,177,0.1798,0.2939,NA,NA,0.068636,NA
-44.7821398074633,-20.969598256023,583,2019-01-02,2021-05-31,177,0.186,0.2936,NA,NA,0.045217,NA
-44.7821398074633,-20.9696880875514,583,2019-01-02,2021-05-31,177,0.1939,0.2953,NA,NA,0.052556,NA
-44.7821398074633,-20.9697779190798,583,2019-01-02,2021-05-31,177,0.1964,0.2913,NA,NA,0.046429,NA
-44.7821398074633,-20.9698677506083,583,2019-01-02,2021-05-31,177,0.1849,0.286,2025-12-26,0.232965,0.058103,NA
-44.7821398074633,-20.9699575821367,583,2019-01-02,2021-05-31,177,0.181,0.2901,NA,NA,0.06767,NA
-44.7821398074633,-20.9700474136651,583,2019-01-02,2021-05-31,177,0.1598,0.2616,NA,NA,0.057374,NA
-44.7821398074633,-20.9701372451935,583,2019-01-02,2021-05-31,177,0.1471,0.258,NA,NA,0.084794,NA
-44.7821398074633,-20.9702270767219,583,2019-01-02,2021-05-31,177,0.1583,0.3043,NA,NA,0.150959,NA
-44.7822296389917,-20.9687897722673,583,2019-01-02,2021-05-31,177,0.1994,0.2828,2025-12-11,0.252844,0.068587,NA
-44.7822296389917,-20.9688796037957,583,2019-01-02,2021-05-31,177,0.2035,0.292,2025-12-26,0.250788,0.053516,NA
-44.7822296389917,-20.9689694353241,583,2019-01-02,2021-05-31,177,0.1985,0.2986,2025-12-28,0.23213,0.045207,NA
-44.7822296389917,-20.9690592668525,583,2019-01-02,2021-05-31,177,0.1959,0.2981,2025-12-26,0.245255,0.038656,NA
-44.7822296389917,-20.969149098381,583,2019-01-02,2021-05-31,177,0.1982,0.3004,2025-12-26,0.247769,0.046583,NA
-44.7822296389917,-20.9692389299094,583,2019-01-02,2021-05-31,177,0.1959,0.3008,2025-12-26,0.25607,0.057322,NA
-44.7822296389917,-20.9693287614378,583,2019-01-02,2021-05-31,177,0.1924,0.2986,2025-12-26,0.257765,0.057514,NA
-44.7822296389917,-20.9694185929662,583,2019-01-02,2021-05-31,177,0.1859,0.2978,NA,NA,0.068697,NA
-44.7822296389917,-20.9695084244946,583,2019-01-02,2021-05-31,177,0.1838,0.2969,NA,NA,0.079392,NA
-44.7822296389917,-20.969598256023,583,2019-01-02,2021-05-31,177,0.184,0.2945,NA,NA,0.068233,NA
-44.7822296389917,-20.9696880875514,583,2019-01-02,2021-05-31,177,0.1907,0.2962,NA,NA,0.074461,NA
-44.7822296389917,-20.9697779190798,583,2019-01-02,2021-05-31,177,0.199,0.2931,NA,NA,0.065893,NA
-44.7822296389917,-20.9698677506083,583,2019-01-02,2021-05-31,177,0.1901,0.2863,2025-12-26,0.229856,0.068538,NA
-44.7822296389917,-20.9699575821367,583,2019-01-02,2021-05-31,177,0.1846,0.289,2025-12-28,0.231406,0.065378,NA
-44.7822296389917,-20.9700474136651,583,2019-01-02,2021-05-31,177,0.1469,0.2505,NA,NA,0.045597,NA
-44.7822296389917,-20.9701372451935,583,2019-01-02,2021-05-31,177,0.1355,0.246,NA,NA,0.081827,NA
-44.7822296389917,-20.9702270767219,583,2019-01-02,2021-05-31,177,0.1685,0.3,NA,NA,0.12971,NA
-44.7823194705201,-20.9689694353241,583,2019-01-02,2021-05-31,177,0.1977,0.2961,2025-12-28,0.231414,0.026466,NA
-44.7823194705201,-20.9690592668525,583,2019-01-02,2021-05-31,177,0.1964,0.2978,2025-12-26,0.230846,0.03986,NA
-44.7823194705201,-20.969149098381,583,2019-01-02,2021-05-31,177,0.1984,0.2979,2025-12-26,0.241538,0.035772,NA
-44.7823194705201,-20.9692389299094,583,2019-01-02,2021-05-31,177,0.2001,0.2996,2025-12-26,0.245225,0.057077,NA
-44.7823194705201,-20.9693287614378,583,2019-01-02,2021-05-31,177,0.1996,0.2998,2025-12-26,0.258877,0.068401,NA
-44.7823194705201,-20.9694185929662,583,2019-01-02,2021-05-31,177,0.1913,0.2991,2025-12-26,0.254719,0.069204,NA
-44.7823194705201,-20.9695084244946,583,2019-01-02,2021-05-31,177,0.1876,0.2975,NA,NA,0.08415,NA
-44.7823194705201,-20.969598256023,583,2019-01-02,2021-05-31,177,0.1901,0.296,NA,NA,0.085906,NA
-44.7823194705201,-20.9696880875514,583,2019-01-02,2021-05-31,177,0.1887,0.2948,NA,NA,0.069971,NA
-44.7823194705201,-20.9697779190798,583,2019-01-02,2021-05-31,177,0.1916,0.2941,NA,NA,0.070197,NA
-44.7823194705201,-20.9698677506083,583,2019-01-02,2021-05-31,177,0.19,0.2886,NA,NA,0.070718,NA
-44.7823194705201,-20.9699575821367,583,2019-01-02,2021-05-31,177,0.1836,0.2799,2025-12-26,0.228939,0.069312,NA
-44.7823194705201,-20.9700474136651,583,2019-01-02,2021-05-31,177,0.1552,0.2493,NA,NA,0.053168,NA
-44.7823194705201,-20.9701372451935,583,2019-01-02,2021-05-31,177,0.1575,0.2494,NA,NA,0.05749,NA
-44.7823194705201,-20.9702270767219,583,2019-01-02,2021-05-31,177,0.183,0.2901,NA,NA,0.094846,NA
-44.7823194705201,-20.9703169082503,583,2019-01-02,2021-05-31,177,0.1916,0.3079,NA,NA,0.113568,NA
-44.7824093020485,-20.9690592668525,583,2019-01-02,2021-05-31,177,0.1986,0.2975,2025-12-28,0.235742,0.027917,NA
-44.7824093020485,-20.969149098381,583,2019-01-02,2021-05-31,177,0.2022,0.2995,2025-12-26,0.242029,0.028961,NA
-44.7824093020485,-20.9692389299094,583,2019-01-02,2021-05-31,177,0.2062,0.3009,2025-12-26,0.24276,0.041971,NA
-44.7824093020485,-20.9693287614378,583,2019-01-02,2021-05-31,177,0.2072,0.301,2025-12-26,0.254764,0.053934,NA
-44.7824093020485,-20.9694185929662,583,2019-01-02,2021-05-31,177,0.2009,0.2996,2025-12-26,0.257102,0.069993,NA
-44.7824093020485,-20.9695084244946,583,2019-01-02,2021-05-31,177,0.1948,0.2978,NA,NA,0.08545,NA
-44.7824093020485,-20.969598256023,583,2019-01-02,2021-05-31,177,0.1931,0.2972,NA,NA,0.090917,NA
-44.7824093020485,-20.9696880875514,583,2019-01-02,2021-05-31,177,0.1894,0.2934,NA,NA,0.06521,NA
-44.7824093020485,-20.9697779190798,583,2019-01-02,2021-05-31,177,0.1904,0.2914,NA,NA,0.065174,NA
-44.7824093020485,-20.9698677506083,583,2019-01-02,2021-05-31,177,0.1933,0.2898,NA,NA,0.071853,NA
-44.7824093020485,-20.9699575821367,583,2019-01-02,2021-05-31,177,0.1782,0.2732,2025-12-28,0.211881,0.07847,NA
-44.7824093020485,-20.9700474136651,583,2019-01-02,2021-05-31,177,0.1742,0.259,NA,NA,0.033307,NA
-44.7824093020485,-20.9701372451935,583,2019-01-02,2021-05-31,177,0.1954,0.2778,NA,NA,0.020187,NA
-44.7824093020485,-20.9702270767219,583,2019-01-02,2021-05-31,177,0.1891,0.2855,NA,NA,0.076764,NA
-44.7824093020485,-20.9703169082503,583,2019-01-02,2021-05-31,177,0.1929,0.3057,NA,NA,0.121265,NA
-44.7824991335769,-20.9690592668525,583,2019-01-02,2021-05-31,177,0.1968,0.284,2025-12-26,0.206837,0.032891,NA
-44.7824991335769,-20.969149098381,583,2019-01-02,2021-05-31,177,0.202,0.2999,2025-12-26,0.244358,0.037594,NA
-44.7824991335769,-20.9692389299094,583,2019-01-02,2021-05-31,177,0.2083,0.3003,2025-12-26,0.246612,0.049221,NA
-44.7824991335769,-20.9693287614378,583,2019-01-02,2021-05-31,177,0.2119,0.3008,2025-12-26,0.254341,0.055768,NA
-44.7824991335769,-20.9694185929662,583,2019-01-02,2021-05-31,177,0.2063,0.301,2025-12-11,0.250742,0.057415,NA
-44.7824991335769,-20.9695084244946,583,2019-01-02,2021-05-31,177,0.1988,0.2992,2025-12-26,0.247801,0.074194,NA
-44.7824991335769,-20.969598256023,583,2019-01-02,2021-05-31,177,0.1905,0.2982,NA,NA,0.085102,NA
-44.7824991335769,-20.9696880875514,583,2019-01-02,2021-05-31,177,0.1837,0.2954,NA,NA,0.081572,NA
-44.7824991335769,-20.9697779190798,583,2019-01-02,2021-05-31,177,0.1906,0.2912,NA,NA,0.066914,NA
-44.7824991335769,-20.9698677506083,583,2019-01-02,2021-05-31,177,0.1958,0.2909,NA,NA,0.083518,NA
-44.7824991335769,-20.9699575821367,583,2019-01-02,2021-05-31,177,0.1734,0.2674,NA,NA,0.070302,NA
-44.7824991335769,-20.9700474136651,583,2019-01-02,2021-05-31,177,0.1846,0.2635,NA,NA,0.00634,NA
-44.7824991335769,-20.9701372451935,583,2019-01-02,2021-05-31,177,0.2062,0.2911,NA,NA,0.013799,NA
-44.7824991335769,-20.9702270767219,583,2019-01-02,2021-05-31,177,0.1791,0.2808,NA,NA,0.073984,NA
-44.7824991335769,-20.9703169082503,583,2019-01-02,2021-05-31,177,0.1901,0.2998,NA,NA,0.120129,NA
-44.7825889651054,-20.969149098381,583,2019-01-02,2021-05-31,177,0.202,0.2907,2025-12-26,0.218282,0.040608,NA
-44.7825889651054,-20.9692389299094,583,2019-01-02,2021-05-31,177,0.2084,0.2986,2025-12-26,0.229982,0.046484,NA
-44.7825889651054,-20.9693287614378,583,2019-01-02,2021-05-31,177,0.2123,0.3001,2025-12-26,0.251243,0.052553,NA
-44.7825889651054,-20.9694185929662,583,2019-01-02,2021-05-31,177,0.2133,0.3017,2025-12-26,0.252267,0.057093,NA
-44.7825889651054,-20.9695084244946,583,2019-01-02,2021-05-31,177,0.2088,0.3011,2025-12-26,0.24094,0.066703,NA
-44.7825889651054,-20.969598256023,583,2019-01-02,2021-05-31,177,0.1963,0.299,NA,NA,0.078468,NA
-44.7825889651054,-20.9696880875514,583,2019-01-02,2021-05-31,177,0.1869,0.2979,NA,NA,0.086595,NA
-44.7825889651054,-20.9697779190798,583,2019-01-02,2021-05-31,177,0.193,0.296,NA,NA,0.072381,NA
-44.7825889651054,-20.9698677506083,583,2019-01-02,2021-05-31,177,0.1975,0.2917,NA,NA,0.069884,NA
-44.7825889651054,-20.9699575821367,583,2019-01-02,2021-05-31,177,0.1777,0.2681,NA,NA,0.051669,NA
-44.7825889651054,-20.9700474136651,583,2019-01-02,2021-05-31,177,0.1904,0.2743,NA,NA,0.010455,NA
-44.7825889651054,-20.9701372451935,583,2019-01-02,2021-05-31,177,0.2033,0.3028,NA,NA,0.000306,NA
-44.7825889651054,-20.9702270767219,583,2019-01-02,2021-05-31,177,0.1735,0.2815,NA,NA,0.074903,NA
-44.7825889651054,-20.9703169082503,583,2019-01-02,2021-05-31,177,0.1827,0.2923,2025-12-26,0.226475,0.1188,NA
-44.7826787966338,-20.9692389299094,583,2019-01-02,2021-05-31,177,0.2084,0.2986,2025-12-26,0.229982,0.046484,NA
-44.7826787966338,-20.9693287614378,583,2019-01-02,2021-05-31,177,0.2123,0.3001,2025-12-26,0.251243,0.052553,NA
