"longitude","latitude","n_obs","historico_inicio","historico_fim","n_historico","r2_historico","sigma_historico","data_quebra","desvio_quebra","magnitude","aviso"
-44.7811516606508,-20.9697779190798,316,2019-01-02,2021-05-26,88,0.5676,0.1058,2021-06-05,-0.096031,0.036,NA
-44.7811516606508,-20.9698677506083,317,2019-01-02,2021-05-26,88,0.5824,0.1071,2021-06-05,-0.091009,0.035457,NA
-44.7811516606508,-20.9699575821367,317,2019-01-02,2021-05-26,88,0.587,0.107,2021-06-05,-0.083156,0.030918,NA
-44.7811516606508,-20.9700474136651,318,2019-01-02,2021-05-26,88,0.5921,0.1067,2022-08-19,-0.078294,0.031107,NA
-44.7811516606508,-20.9701372451935,318,2019-01-02,2021-05-26,87,0.5449,0.1176,2022-08-29,-0.092886,0.033423,NA
-44.7811516606508,-20.9702270767219,317,2019-01-02,2021-05-26,87,0.4365,0.1293,2022-08-19,-0.14756,0.030729,NA
-44.7811516606508,-20.9703169082503,318,2019-01-02,2021-05-26,86,0.3816,0.133,2023-12-02,0.128785,0.013513,NA
-44.7811516606508,-20.9704067397787,319,2019-01-02,2021-05-26,86,0.3493,0.1598,2021-11-17,0.142458,0.053975,NA
-44.7811516606508,-20.9704965713071,320,2019-01-02,2021-05-26,86,0.3127,0.1701,2021-09-28,0.168639,0.061804,NA
-44.7811516606508,-20.9705864028356,319,2019-01-02,2021-05-26,87,0.3006,0.1719,2021-09-28,0.163339,0.069459,NA
-44.7811516606508,-20.970676234364,315,2019-01-02,2021-05-26,85,0.3213,0.1702,2021-09-28,0.159607,0.061717,NA
-44.7811516606508,-20.9707660658924,314,2019-01-02,2021-05-26,85,0.3263,0.1746,2021-09-18,0.162575,0.05979,NA
-44.7811516606508,-20.9708558974208,313,2019-01-02,2021-05-26,84,0.3356,0.1788,2021-09-23,0.174097,0.044977,NA
-44.7811516606508,-20.9709457289492,313,2019-01-02,2021-05-26,84,0.339,0.1722,NA,NA,0.025122,NA
-44.7812414921792,-20.9670829732275,334,2019-01-07,2021-05-26,93,0.7584,0.0644,2021-10-13,0.073469,0.023281,NA
-44.7812414921792,-20.9671728047559,334,2019-01-07,2021-05-26,94,0.7114,0.0688,2021-10-13,0.075112,0.042611,NA
-44.7812414921792,-20.9672626362843,332,2019-01-07,2021-05-26,93,0.7349,0.0617,2021-10-03,0.071775,0.060973,NA
-44.7812414921792,-20.9673524678127,332,2019-01-07,2021-05-26,93,0.7349,0.0617,2021-10-03,0.071775,0.060973,NA
-44.7812414921792,-20.9674422993411,330,2019-01-07,2021-05-26,92,0.7477,0.0601,2021-09-23,0.060643,0.013805,NA
-44.7812414921792,-20.9675321308695,329,2019-01-07,2021-05-26,91,0.7549,0.0564,2021-11-17,0.06109,-0.011502,NA
-44.7812414921792,-20.967621962398,328,2019-01-07,2021-05-26,91,0.7301,0.0575,2021-10-13,0.06486,0.00124,NA
-44.7812414921792,-20.9677117939264,325,2019-01-07,2021-05-26,89,0.7595,0.0549,2021-09-18,0.054378,0.02785,NA
-44.7812414921792,-20.9678016254548,325,2019-01-07,2021-05-26,89,0.6829,0.0669,2021-10-03,0.049367,0.032497,NA
-44.7812414921792,-20.9678914569832,326,2019-01-07,2021-05-26,89,0.5966,0.0799,2022-04-16,0.074772,0.02697,NA
-44.7812414921792,-20.9679812885116,325,2019-01-07,2021-05-26,88,0.5496,0.0885,2021-06-05,-0.067722,0.053153,NA
-44.7812414921792,-20.96807112004,325,2019-01-07,2021-05-26,89,0.5435,0.0916,2021-06-05,-0.069018,0.055845,NA
-44.7812414921792,-20.9681609515684,325,2019-01-07,2021-05-26,89,0.5417,0.0958,2022-05-06,0.07243,0.060024,NA
-44.7812414921792,-20.9682507830968,324,2019-01-02,2021-05-26,89,0.5089,0.1042,2023-05-01,0.116603,0.062522,NA
-44.7812414921792,-20.9683406146253,320,2019-01-02,2021-05-26,88,0.5457,0.1001,2021-06-05,-0.081662,0.056977,NA
-44.7812414921792,-20.9684304461537,319,2019-01-02,2021-05-26,88,0.552,0.098,2021-06-05,-0.084875,0.057631,NA
-44.7812414921792,-20.9685202776821,318,2019-01-02,2021-05-26,88,0.5553,0.1011,2021-06-05,-0.083258,0.05624,NA
-44.7812414921792,-20.9686101092105,323,2019-01-02,2021-05-26,90,0.5482,0.1043,2021-06-05,-0.086963,0.051864,NA
-44.7812414921792,-20.9686999407389,323,2019-01-02,2021-05-26,90,0.5505,0.1036,2021-06-05,-0.086366,0.05093,NA
-44.7812414921792,-20.9687897722673,321,2019-01-02,2021-05-26,89,0.5424,0.101,2023-05-01,0.124218,0.056699,NA
-44.7812414921792,-20.9688796037957,322,2019-01-02,2021-05-26,89,0.5187,0.1065,2023-05-01,0.133711,0.059947,NA
-44.7812414921792,-20.9689694353241,321,2019-01-02,2021-05-26,88,0.5337,0.1059,2023-05-11,0.127027,0.04992,NA
-44.7812414921792,-20.9690592668525,322,2019-01-02,2021-05-26,88,0.5761,0.0979,2023-04-26,0.121742,0.058526,NA
-44.7812414921792,-20.969149098381,320,2019-01-02,2021-05-26,87,0.6556,0.0861,2023-04-21,0.098395,0.064202,NA
-44.7812414921792,-20.9692389299094,318,2019-01-02,2021-05-26,87,0.6656,0.0814,2023-04-21,0.119533,0.061981,NA
-44.7812414921792,-20.9693287614378,317,2019-01-02,2021-05-26,87,0.6308,0.0949,2022-04-16,0.099203,0.080867,NA
-44.7812414921792,-20.9694185929662,316,2019-01-02,2021-05-26,86,0.6431,0.0896,2022-04-11,0.098082,0.090965,NA
-44.7812414921792,-20.9695084244946,315,2019-01-02,2021-05-26,86,0.6674,0.0827,2022-04-21,0.087362,0.083425,NA
-44.7812414921792,-20.969598256023,315,2019-01-02,2021-05-26,87,0.632,0.087,2021-06-05,-0.066005,0.049,NA
-44.7812414921792,-20.9696880875514,316,2019-01-02,2021-05-26,88,0.5921,0.0911,2021-06-05,-0.084653,0.051388,NA
-44.7812414921792,-20.9697779190798,316,2019-01-02,2021-05-26,88,0.5532,0.0966,2021-06-05,-0.094183,0.037332,NA
-44.7812414921792,-20.9698677506083,317,2019-01-02,2021-05-26,88,0.515,0.106,2021-06-05,-0.092913,0.019046,NA
-44.7812414921792,-20.9699575821367,317,2019-01-02,2021-05-26,88,0.5272,0.1089,2021-06-05,-0.08631,0.017636,NA
-44.7812414921792,-20.9700474136651,319,2019-01-02,2021-05-26,88,0.5235,0.111,2022-08-29,-0.117968,0.030961,NA
-44.7812414921792,-20.9701372451935,320,2019-01-02,2021-05-26,87,0.4763,0.1148,2022-08-29,-0.128258,0.034184,NA
-44.7812414921792,-20.9702270767219,319,2019-01-02,2021-05-26,87,0.4725,0.1011,2022-08-14,-0.095165,0.027972,NA
-44.7812414921792,-20.9703169082503,319,2019-01-02,2021-05-26,86,0.3376,0.1366,2023-11-12,0.084329,0.023735,NA
-44.7812414921792,-20.9704067397787,319,2019-01-02,2021-05-26,86,0.3222,0.166,2021-10-13,0.151725,0.055316,NA
-44.7812414921792,-20.9704965713071,319,2019-01-02,2021-05-26,86,0.3007,0.17,2021-10-13,0.163172,0.066599,NA
-44.7812414921792,-20.9705864028356,318,2019-01-02,2021-05-26,87,0.2873,0.1715,2021-10-13,0.164816,0.074097,NA
-44.7812414921792,-20.970676234364,316,2019-01-02,2021-05-26,85,0.3118,0.174,2021-09-28,0.164521,0.057289,NA
-44.7812414921792,-20.9707660658924,314,2019-01-02,2021-05-26,85,0.318,0.1812,2021-10-03,0.17294,0.046482,NA
-44.7812414921792,-20.9708558974208,313,2019-01-02,2021-05-26,84,0.3337,0.1808,2024-03-01,0.126625,0.022998,NA
-44.7812414921792,-20.9709457289492,311,2019-01-02,2021-05-26,83,0.484,0.1318,2023-12-02,0.105166,0.034461,NA
-44.7813313237076,-20.9670829732275,333,2019-01-07,2021-05-26,95,0.7247,0.0704,2021-10-13,0.083156,0.037925,NA
-44.7813313237076,-20.9671728047559,334,2019-01-07,2021-05-26,94,0.7063,0.0697,2021-10-13,0.075965,0.049091,NA
-44.7813313237076,-20.9672626362843,332,2019-01-07,2021-05-26,93,0.7291,0.0625,2021-10-13,0.061677,0.038054,NA
-44.7813313237076,-20.9673524678127,332,2019-01-07,2021-05-26,93,0.7291,0.0625,2021-10-13,0.061677,0.038054,NA
-44.7813313237076,-20.9674422993411,329,2019-01-07,2021-05-26,92,0.7399,0.0581,2021-11-17,0.053127,0.00261,NA
-44.7813313237076,-20.9675321308695,328,2019-01-07,2021-05-26,91,0.757,0.0543,2021-12-27,0.053318,-0.011574,NA
-44.7813313237076,-20.967621962398,327,2019-01-07,2021-05-26,91,0.7406,0.0557,2021-11-17,0.063227,-0.003512,NA
-44.7813313237076,-20.9677117939264,327,2019-01-07,2021-05-26,91,0.7255,0.0573,2021-10-03,0.074237,0.020041,NA
-44.7813313237076,-20.9678016254548,326,2019-01-07,2021-05-26,89,0.7221,0.0609,2021-09-18,0.05772,0.02727,NA
-44.7813313237076,-20.9678914569832,327,2019-01-07,2021-05-26,90,0.6599,0.0722,2021-11-17,0.047179,0.029093,NA
-44.7813313237076,-20.9679812885116,326,2019-01-07,2021-05-26,89,0.5857,0.085,2021-06-05,-0.055173,0.049385,NA
-44.7813313237076,-20.96807112004,324,2019-01-07,2021-05-26,88,0.5734,0.0875,2021-06-05,-0.06401,0.053691,NA
-44.7813313237076,-20.9681609515684,324,2019-01-07,2021-05-26,88,0.5524,0.091,2021-06-05,-0.064658,0.057115,NA
-44.7813313237076,-20.9682507830968,324,2019-01-02,2021-05-26,88,0.5508,0.0956,2022-05-16,0.076999,0.057225,NA
-44.7813313237076,-20.9683406146253,322,2019-01-02,2021-05-26,89,0.5696,0.0934,2022-04-26,0.078234,0.053226,NA
-44.7813313237076,-20.9684304461537,320,2019-01-02,2021-05-26,89,0.578,0.0926,2022-04-26,0.079299,0.055677,NA
-44.7813313237076,-20.9685202776821,319,2019-01-02,2021-05-26,89,0.5624,0.0979,2023-05-21,0.102554,0.057188,NA
-44.7813313237076,-20.9686101092105,322,2019-01-02,2021-05-26,90,0.548,0.1028,2021-06-05,-0.086544,0.053709,NA
-44.7813313237076,-20.9686999407389,323,2019-01-02,2021-05-26,90,0.5528,0.1025,2021-06-05,-0.088658,0.054205,NA
-44.7813313237076,-20.9687897722673,322,2019-01-02,2021-05-26,90,0.5761,0.0979,2022-09-13,-0.103224,0.04863,NA
-44.7813313237076,-20.9688796037957,322,2019-01-02,2021-05-26,89,0.5921,0.0938,2023-05-11,0.123586,0.048441,NA
-44.7813313237076,-20.9689694353241,322,2019-01-02,2021-05-26,89,0.5852,0.0957,2023-05-16,0.116734,0.038942,NA
-44.7813313237076,-20.9690592668525,321,2019-01-02,2021-05-26,89,0.5822,0.0979,2023-05-11,0.112589,0.048575,NA
-44.7813313237076,-20.969149098381,320,2019-01-02,2021-05-26,87,0.6358,0.0937,2023-04-26,0.108484,0.059662,NA
-44.7813313237076,-20.9692389299094,317,2019-01-02,2021-05-26,87,0.6318,0.0958,2023-04-26,0.119352,0.067265,NA
-44.7813313237076,-20.9693287614378,317,2019-01-02,2021-05-26,87,0.6308,0.0949,2022-04-16,0.099203,0.080867,NA
-44.7813313237076,-20.9694185929662,316,2019-01-02,2021-05-26,86,0.6431,0.0896,2022-04-11,0.098082,0.090965,NA
-44.7813313237076,-20.9695084244946,315,2019-01-02,2021-05-26,86,0.6674,0.0827,2022-04-21,0.087362,0.083425,NA
-44.7813313237076,-20.969598256023,315,2019-01-02,2021-05-26,87,0.632,0.087,2021-06-05,-0.066005,0.049,NA
-44.7813313237076,-20.9696880875514,316,2019-01-02,2021-05-26,88,0.5921,0.0911,2021-06-05,-0.084653,0.051388,NA
-44.7813313237076,-20.9697779190798,316,2019-01-02,2021-05-26,88,0.5532,0.0966,2021-06-05,-0.094183,0.037332,NA
-44.7813313237076,-20.9698677506083,317,2019-01-02,2021-05-26,88,0.515,0.106,2021-06-05,-0.092913,0.019046,NA
-44.7813313237076,-20.9699575821367,317,2019-01-02,2021-05-26,88,0.5272,0.1089,2021-06-05,-0.08631,0.017636,NA
-44.7813313237076,-20.9700474136651,319,2019-01-02,2021-05-26,88,0.5235,0.111,2022-08-29,-0.117968,0.030961,NA
-44.7813313237076,-20.9701372451935,320,2019-01-02,2021-05-26,87,0.4763,0.1148,2022-08-29,-0.128258,0.034184,NA
-44.7813313237076,-20.9702270767219,319,2019-01-02,2021-05-26,87,0.4725,0.1011,2022-08-14,-0.095165,0.027972,NA
-44.7813313237076,-20.9703169082503,319,2019-01-02,2021-05-26,86,0.3376,0.1366,2023-11-12,0.084329,0.023735,NA
-44.7813313237076,-20.9704067397787,319,2019-01-02,2021-05-26,86,0.3222,0.166,2021-10-13,0.151725,0.055316,NA
-44.7813313237076,-20.9704965713071,319,2019-01-02,2021-05-26,86,0.3007,0.17,2021-10-13,0.163172,0.066599,NA
-44.7813313237076,-20.9705864028356,318,2019-01-02,2021-05-26,87,0.2873,0.1715,2021-10-13,0.164816,0.074097,NA
-44.7813313237076,-20.970676234364,316,2019-01-02,2021-05-26,85,0.3118,0.174,2021-09-28,0.164521,0.057289,NA
-44.7813313237076,-20.9707660658924,314,2019-01-02,2021-05-26,85,0.318,0.1812,2021-10-03,0.17294,0.046482,NA
-44.7813313237076,-20.9708558974208,313,2019-01-02,2021-05-26,84,0.3337,0.1808,2024-03-01,0.126625,0.022998,NA
-44.781421155236,-20.9670829732275,332,2019-01-07,2021-05-26,95,0.7157,0.0708,2021-10-03,0.080262,0.052253,NA
-44.781421155236,-20.9671728047559,332,2019-01-07,2021-05-26,94,0.722,0.0634,2021-09-28,0.078651,0.078143,NA
-44.781421155236,-20.9672626362843,331,2019-01-07,2021-05-26,92,0.7596,0.0574,2021-10-03,0.061687,0.029791,NA
-44.781421155236,-20.9673524678127,331,2019-01-07,2021-05-26,92,0.7596,0.0574,2021-10-03,0.061687,0.029791,NA
-44.781421155236,-20.9674422993411,329,2019-01-07,2021-05-26,91,0.7703,0.0508,2022-05-06,0.04016,-0.008495,NA
-44.781421155236,-20.9675321308695,328,2019-01-07,2021-05-26,91,0.7591,0.0539,2022-09-13,-0.039958,-0.026421,NA
-44.781421155236,-20.96807112004,322,2019-01-07,2021-05-26,88,0.5303,0.0923,2021-06-05,-0.078635,0.04049,NA
-44.781421155236,-20.9681609515684,323,2019-01-07,2021-05-26,88,0.5384,0.0912,2021-06-05,-0.063969,0.054457,NA
-44.781421155236,-20.9682507830968,323,2019-01-02,2021-05-26,89,0.5697,0.0903,2021-06-05,-0.066342,0.052993,NA
-44.781421155236,-20.9683406146253,323,2019-01-02,2021-05-26,89,0.573,0.0938,2023-05-16,0.107213,0.045422,NA
-44.781421155236,-20.9684304461537,322,2019-01-02,2021-05-26,89,0.5797,0.0942,2021-06-05,-0.075626,0.05095,NA
-44.781421155236,-20.9685202776821,321,2019-01-02,2021-05-26,89,0.5761,0.0937,2021-06-05,-0.079538,0.053843,NA
-44.781421155236,-20.9686101092105,323,2019-01-02,2021-05-26,90,0.562,0.0958,2022-09-08,-0.097389,0.055173,NA
-44.781421155236,-20.9686999407389,322,2019-01-02,2021-05-26,90,0.5519,0.1001,2022-09-13,-0.094949,0.060674,NA
-44.781421155236,-20.9687897722673,321,2019-01-02,2021-05-26,90,0.5728,0.0997,2022-09-13,-0.0993,0.047976,NA
-44.781421155236,-20.9688796037957,322,2019-01-02,2021-05-26,90,0.6138,0.0919,2022-09-13,-0.097235,0.046348,NA
-44.781421155236,-20.9689694353241,321,2019-01-02,2021-05-26,89,0.6198,0.0906,2023-05-16,0.113426,0.044424,NA
-44.781421155236,-20.9690592668525,320,2019-01-02,2021-05-26,89,0.6198,0.0915,2022-09-13,-0.100354,0.040115,NA
-44.781421155236,-20.969149098381,318,2019-01-02,2021-05-26,88,0.6575,0.0849,2022-09-08,-0.08324,0.042787,NA
-44.781421155236,-20.9692389299094,317,2019-01-02,2021-05-26,88,0.6521,0.0871,2022-09-08,-0.097946,0.042838,NA
-44.781421155236,-20.9693287614378,317,2019-01-02,2021-05-26,87,0.6271,0.0948,2022-08-29,-0.085033,0.041527,NA
-44.781421155236,-20.9694185929662,316,2019-01-02,2021-05-26,87,0.6093,0.0989,2022-09-13,-0.113929,0.059649,NA
-44.781421155236,-20.9695084244946,317,2019-01-02,2021-05-26,88,0.6264,0.0965,2022-04-21,0.094707,0.075752,NA
-44.781421155236,-20.969598256023,317,2019-01-02,2021-05-26,88,0.6386,0.0942,2022-04-21,0.088497,0.06862,NA
-44.781421155236,-20.9696880875514,317,2019-01-02,2021-05-26,88,0.6371,0.0964,2023-04-21,0.108765,0.066269,NA
-44.781421155236,-20.9697779190798,317,2019-01-02,2021-05-26,88,0.6558,0.0914,2023-04-21,0.108475,0.070907,NA
-44.781421155236,-20.9698677506083,318,2019-01-02,2021-05-26,88,0.6425,0.0905,2022-09-03,-0.093747,0.053602,NA
-44.781421155236,-20.9699575821367,319,2019-01-02,2021-05-26,88,0.6146,0.092,2022-08-29,-0.082895,0.039183,NA
-44.781421155236,-20.9700474136651,320,2019-01-02,2021-05-26,88,0.5739,0.0923,2022-09-08,-0.077287,0.04374,NA
-44.781421155236,-20.9701372451935,321,2019-01-02,2021-05-26,88,0.5934,0.0794,2021-06-05,-0.076818,0.038063,NA
-44.781421155236,-20.9702270767219,321,2019-01-02,2021-05-26,87,0.5372,0.087,2023-04-26,0.086811,0.016726,NA
-44.781421155236,-20.9703169082503,319,2019-01-02,2021-05-26,86,0.3627,0.142,2021-11-07,0.12182,0.042155,NA
-44.781421155236,-20.9704067397787,319,2019-01-02,2021-05-26,86,0.3195,0.1644,2021-10-13,0.154463,0.058429,NA
-44.781421155236,-20.9704965713071,317,2019-01-02,2021-05-26,86,0.2995,0.1681,2021-10-13,0.148866,0.072006,NA
-44.781421155236,-20.9705864028356,317,2019-01-02,2021-05-26,86,0.3021,0.1701,2021-10-03,0.161149,0.069037,NA
-44.781421155236,-20.970676234364,315,2019-01-02,2021-05-26,85,0.3047,0.177,2021-10-13,0.163018,0.0532,NA
-44.781421155236,-20.9707660658924,313,2019-01-02,2021-05-26,84,0.3092,0.1826,NA,NA,0.012808,NA
-44.7815109867644,-20.9671728047559,328,2019-01-07,2021-05-26,92,0.7683,0.0571,2021-08-19,0.064893,0.075602,NA
-44.7815109867644,-20.9672626362843,328,2019-01-07,2021-05-26,92,0.7553,0.0497,2021-09-28,0.053838,0.048996,NA
-44.7815109867644,-20.9682507830968,325,2019-01-02,2021-05-26,90,0.5593,0.0935,2021-06-05,-0.071278,0.046566,NA
-44.7815109867644,-20.9683406146253,323,2019-01-02,2021-05-26,89,0.5695,0.0979,2021-06-05,-0.079272,0.047541,NA
-44.7815109867644,-20.9684304461537,322,2019-01-02,2021-05-26,89,0.5716,0.0967,2021-06-05,-0.075391,0.048323,NA
-44.7815109867644,-20.9685202776821,322,2019-01-02,2021-05-26,89,0.5836,0.0903,2021-06-05,-0.070379,0.049606,NA
-44.7815109867644,-20.9686101092105,322,2019-01-02,2021-05-26,90,0.5873,0.091,2022-09-03,-0.084423,0.056759,NA
-44.7815109867644,-20.9686999407389,321,2019-01-02,2021-05-26,90,0.5566,0.1005,2021-06-05,-0.081058,0.057148,NA
-44.7815109867644,-20.9687897722673,322,2019-01-02,2021-05-26,90,0.5822,0.0992,2021-06-05,-0.079406,0.051795,NA
-44.7815109867644,-20.9688796037957,322,2019-01-02,2021-05-26,90,0.617,0.0938,2021-06-05,-0.081202,0.052571,NA
-44.7815109867644,-20.9689694353241,321,2019-01-02,2021-05-26,90,0.6342,0.0906,2021-06-05,-0.074582,0.043749,NA
-44.7815109867644,-20.9690592668525,321,2019-01-02,2021-05-26,90,0.6162,0.0928,2022-09-08,-0.098236,0.037324,NA
-44.7815109867644,-20.969149098381,320,2019-01-02,2021-05-26,89,0.6161,0.091,2022-09-08,-0.088998,0.036449,NA
-44.7815109867644,-20.9692389299094,318,2019-01-02,2021-05-26,88,0.6467,0.0861,2022-09-08,-0.094419,0.038034,NA
-44.7815109867644,-20.9693287614378,320,2019-01-02,2021-05-26,89,0.6485,0.0878,2022-08-29,-0.068037,0.034738,NA
-44.7815109867644,-20.9694185929662,320,2019-01-02,2021-05-26,89,0.6514,0.088,2022-08-29,-0.090997,0.047296,NA
-44.7815109867644,-20.9695084244946,318,2019-01-02,2021-05-26,88,0.6504,0.0895,2022-09-03,-0.093174,0.056265,NA
-44.7815109867644,-20.969598256023,319,2019-01-02,2021-05-26,88,0.6452,0.0898,2022-05-06,0.071884,0.056901,NA
-44.7815109867644,-20.9696880875514,319,2019-01-02,2021-05-26,88,0.6115,0.0977,2021-06-05,-0.08178,0.052744,NA
-44.7815109867644,-20.9697779190798,319,2019-01-02,2021-05-26,88,0.6157,0.1017,2022-09-13,-0.118904,0.052425,NA
-44.7815109867644,-20.9698677506083,320,2019-01-02,2021-05-26,88,0.6065,0.105,2022-09-08,-0.116593,0.059754,NA
-44.7815109867644,-20.9699575821367,320,2019-01-02,2021-05-26,88,0.59,0.1073,2022-09-08,-0.104985,0.058746,NA
-44.7815109867644,-20.9700474136651,321,2019-01-02,2021-05-26,89,0.5373,0.1133,2022-04-11,0.092448,0.076572,NA
-44.7815109867644,-20.9701372451935,321,2019-01-02,2021-05-26,89,0.5185,0.1012,2023-04-11,0.100093,0.078576,NA
-44.7815109867644,-20.9702270767219,323,2019-01-02,2021-05-26,89,0.4371,0.1018,2023-04-26,0.095929,0.021263,NA
-44.7815109867644,-20.9703169082503,320,2019-01-02,2021-05-26,87,0.3163,0.1526,2021-11-07,0.131889,0.052093,NA
-44.7815109867644,-20.9704067397787,317,2019-01-02,2021-05-26,86,0.3095,0.1657,2021-09-28,0.164328,0.067669,NA
-44.7815109867644,-20.9704965713071,317,2019-01-02,2021-05-26,86,0.2917,0.1708,2021-09-28,0.157389,0.06898,NA
-44.7815109867644,-20.9705864028356,318,2019-01-02,2021-05-26,86,0.2906,0.177,2021-10-03,0.163276,0.056443,NA
-44.7815109867644,-20.970676234364,316,2019-01-02,2021-05-26,85,0.3004,0.174,2023-12-17,0.121836,0.036259,NA
-44.7816008182928,-20.9671728047559,326,2019-01-07,2021-05-26,92,0.7659,0.0546,2021-08-24,0.051021,0.06327,NA
-44.7816008182928,-20.9682507830968,324,2019-01-02,2021-05-26,90,0.5924,0.0875,2021-06-05,-0.075175,0.054525,NA
-44.7816008182928,-20.9683406146253,323,2019-01-02,2021-05-26,89,0.593,0.0945,2021-06-05,-0.076115,0.047118,NA
-44.7816008182928,-20.9684304461537,322,2019-01-02,2021-05-26,89,0.5705,0.0988,2021-06-05,-0.077084,0.045227,NA
-44.7816008182928,-20.9685202776821,324,2019-01-02,2021-05-26,89,0.5827,0.0939,2021-06-05,-0.072532,0.047112,NA
-44.7816008182928,-20.9686101092105,322,2019-01-02,2021-05-26,90,0.595,0.0909,2021-06-05,-0.074083,0.052196,NA
-44.7816008182928,-20.9686999407389,323,2019-01-02,2021-05-26,90,0.5868,0.0958,2022-09-08,-0.092655,0.05554,NA
-44.7816008182928,-20.9687897722673,323,2019-01-02,2021-05-26,90,0.5967,0.0972,2021-06-05,-0.085506,0.052398,NA
-44.7816008182928,-20.9688796037957,323,2019-01-02,2021-05-26,90,0.6094,0.0981,2021-06-05,-0.082533,0.050772,NA
-44.7816008182928,-20.9689694353241,323,2019-01-02,2021-05-26,90,0.6306,0.0932,2021-06-05,-0.088706,0.043016,NA
-44.7816008182928,-20.9690592668525,323,2019-01-02,2021-05-26,91,0.6254,0.0913,2022-09-08,-0.089495,0.039786,NA
-44.7816008182928,-20.969149098381,321,2019-01-02,2021-05-26,89,0.6267,0.0912,2022-09-03,-0.088638,0.036968,NA
-44.7816008182928,-20.9692389299094,320,2019-01-02,2021-05-26,90,0.6172,0.0913,2022-09-03,-0.072774,0.03299,NA
-44.7816008182928,-20.9693287614378,321,2019-01-02,2021-05-26,90,0.6445,0.0887,2022-09-03,-0.070038,0.038965,NA
-44.7816008182928,-20.9694185929662,321,2019-01-02,2021-05-26,90,0.6627,0.0864,2022-05-11,0.070837,0.045669,NA
-44.7816008182928,-20.9695084244946,320,2019-01-02,2021-05-26,89,0.6567,0.0894,2022-04-26,0.070344,0.056029,NA
-44.7816008182928,-20.969598256023,320,2019-01-02,2021-05-26,89,0.6533,0.0895,2022-04-26,0.078394,0.063103,NA
-44.7816008182928,-20.9696880875514,319,2019-01-02,2021-05-26,88,0.6479,0.0896,2022-05-06,0.077786,0.060779,NA
-44.7816008182928,-20.9697779190798,320,2019-01-02,2021-05-26,88,0.6358,0.0956,2022-09-08,-0.093584,0.047073,NA
-44.7816008182928,-20.9698677506083,321,2019-01-02,2021-05-26,89,0.6319,0.0988,2022-08-29,-0.071151,0.045459,NA
-44.7816008182928,-20.9699575821367,321,2019-01-02,2021-05-26,89,0.6029,0.1026,2022-08-19,-0.065111,0.04405,NA
-44.7816008182928,-20.9700474136651,322,2019-01-02,2021-05-26,89,0.5344,0.1136,2022-08-19,-0.078738,0.043902,NA
-44.7816008182928,-20.9701372451935,322,2019-01-02,2021-05-26,89,0.519,0.1091,2022-08-29,-0.103314,0.058946,NA
-44.7816008182928,-20.9702270767219,323,2019-01-02,2021-05-26,89,0.4207,0.1145,2023-04-26,0.105842,0.030862,NA
-44.7816008182928,-20.9703169082503,321,2019-01-02,2021-05-26,88,0.3438,0.1519,2021-10-03,0.131834,0.058043,NA
-44.7816008182928,-20.9704067397787,317,2019-01-02,2021-05-26,86,0.3264,0.1598,2021-09-23,0.16455,0.058592,NA
-44.7816008182928,-20.9704965713071,317,2019-01-02,2021-05-26,86,0.2907,0.1724,2021-09-28,0.17025,0.056222,NA
-44.7816008182928,-20.9705864028356,317,2019-01-02,2021-05-26,86,0.3056,0.1717,2023-11-07,0.137425,0.035248,NA
-44.7816906498212,-20.9683406146253,323,2019-01-02,2021-05-26,89,0.6347,0.0841,2021-06-05,-0.065702,0.043207,NA
-44.7816906498212,-20.9684304461537,323,2019-01-02,2021-05-26,89,0.5938,0.0933,2021-06-05,-0.06746,0.043476,NA
-44.7816906498212,-20.9685202776821,324,2019-01-02,2021-05-26,89,0.5989,0.095,2021-06-05,-0.078722,0.0485,NA
-44.7816906498212,-20.9686101092105,322,2019-01-02,2021-05-26,89,0.6137,0.0913,2021-06-05,-0.082133,0.049239,NA
-44.7816906498212,-20.9686999407389,322,2019-01-02,2021-05-26,90,0.6079,0.0935,2021-06-05,-0.078357,0.042279,NA
-44.7816906498212,-20.9687897722673,324,2019-01-02,2021-05-26,90,0.6091,0.0967,2021-06-05,-0.088482,0.047283,NA
-44.7816906498212,-20.9688796037957,325,2019-01-02,2021-05-26,91,0.6169,0.0967,2021-06-05,-0.088428,0.051038,NA
-44.7816906498212,-20.9689694353241,324,2019-01-02,2021-05-26,91,0.6246,0.0946,2021-06-05,-0.085179,0.052442,NA
-44.7816906498212,-20.9690592668525,323,2019-01-02,2021-05-26,90,0.647,0.0898,2021-06-05,-0.08143,0.049225,NA
-44.7816906498212,-20.969149098381,321,2019-01-02,2021-05-26,90,0.6289,0.0915,2022-09-03,-0.077928,0.040731,NA
-44.7816906498212,-20.9692389299094,320,2019-01-02,2021-05-26,89,0.6349,0.0917,2022-08-29,-0.07222,0.036496,NA
-44.7816906498212,-20.9693287614378,321,2019-01-02,2021-05-26,89,0.6832,0.0837,2022-08-19,-0.054392,0.034047,NA
-44.7816906498212,-20.9694185929662,320,2019-01-02,2021-05-26,89,0.6955,0.0823,2022-05-01,0.064878,0.039434,NA
-44.7816906498212,-20.9695084244946,320,2019-01-02,2021-05-26,89,0.6681,0.0875,2022-05-01,0.069591,0.056531,NA
-44.7816906498212,-20.969598256023,321,2019-01-02,2021-05-26,89,0.6517,0.0886,2022-05-01,0.074333,0.063254,NA
